date,open,high,low,close,volume
8/25/08,"12,860","12,950","12,850","12,870","75,822"
8/26/08,"12,690","12,810","12,650","12,780","72,666"
8/27/08,"12,750","12,790","12,680","12,780","52,025"
8/28/08,"12,850","12,860","12,720","12,770","66,916"
8/29/08,"12,940","13,090","12,940","13,060","87,694"
9/1/08,"12,900","12,950","12,820","12,840","72,416"
9/2/08,"12,820","12,920","12,480","12,610","142,980"
9/3/08,"12,730","12,770","12,640","12,680","88,823"
9/4/08,"12,600","12,670","12,510","12,580","95,643"
9/5/08,"12,220","12,270","12,150","12,200","116,914"
9/8/08,"12,500","12,680","12,470","12,650","114,156"
9/9/08,"12,510","12,520","12,330","12,390","99,650"
9/10/08,"12,160","12,410","12,120","12,330","134,851"
9/11/08,12200,12250,12060,12120,78157
9/12/08,"12,190","12,240","12,010","12,170","116,825"
9/16/08,"11,570","11,650","11,480","11,580","159,633"
9/17/08,"11,780","11,840","11,650","11,730","138,108"
9/18/08,"11,290","11,490","11,240","11,410","135,414"
9/19/08,"11,750","11,890","11,680","11,880","153,753"
9/22/08,"12,230","12,250","12,040","12,050","95,415"
9/24/08,"12,000","12,140","11,860","12,120","122,819"
9/25/08,"11,920","12,090","11,870","12,040","112,619"
9/26/08,"12,040","12,130","11,810","11,960","124,428"
9/29/08,"11,930","12,120","11,780","11,780","122,491"
9/30/08,"11,090","11,470","11,080","11,320","143,944"
10/1/08,"11,510","11,520","11,350","11,440","116,346"
10/2/08,"11,490","11,520","11,150","11,150","126,749"
10/3/08,"11,070","11,170","10,950","10,960","147,590"
10/6/08,"10,760","10,790","10,400","10,450","185,679"
10/7/08,"10,050","10,400","9,930","10,210","259,758"
10/8/08,"9,750","9,850","9,030","9,090","247,063"
10/9/08,"9,200","9,470","9,110","9,200","182,346"
10/10/08,"8,200","8,470","7,840","8,020","222,828"
10/14/08,"9,330","9,720","9,230","9,680","148,416"
10/15/08,"9,300","9,640","9,270","9,490","175,611"
10/16/08,"8,300","8,740","8,230","8,250","216,560"
10/17/08,"8,710","8,810","8,540","8,700","161,737"
10/20/08,"8,830","9,090","8,690","9,090","152,712"
10/21/08,"9,320","9,380","9,140","9,240","127,776"
10/22/08,"9,040","9,080","8,620","8,660","147,512"
10/23/08,"8,220","8,540","7,990","8,450","233,596"
10/24/08,"8,270","8,300","7,580","7,620","211,986"
10/27/08,"7,450","7,900","7,090","7,160","239,091"
10/28/08,"7,100","7,730","6,990","7,730","217,482"
10/29/08,"8,200","8,380","7,750","8,300","241,315"
10/30/08,"8,500","9,130","8,320","9,030","247,166"
10/31/08,"8,780","9,040","8,440","8,450","180,169"
11/4/08,"8,990","9,160","8,880","9,100","125,301"
11/5/08,"9,430","9,570","9,240","9,520","152,462"
11/6/08,"9,010","9,080","8,770","8,800","137,121"
11/7/08,"8,350","8,870","8,240","8,660","201,048"
11/10/08,"9,020","9,150","8,920","9,120","114,704"
11/11/08,"8,900","9,060","8,690","8,780","134,677"
11/12/08,"8,540","8,780","8,520","8,740","115,429"
11/13/08,"8,200","8,410","8,130","8,260","141,290"
11/14/08,"8,760","8,780","8,390","8,480","105,934"
11/17/08,"8,320","8,800","8,200","8,490","135,457"
11/18/08,"8,310","8,450","8,280","8,320","87,494"
11/19/08,"8,260","8,380","8,110","8,270","106,407"
11/20/08,"7,950","7,980","7,650","7,680","116,517"
11/21/08,"7,410","8,000","7,360","7,950","138,598"
11/25/08,"8,350","8,410","8,070","8,340","115,538"
11/26/08,"8,200","8,330","8,130","8,140","92,841"
11/27/08,"8,380","8,470","8,290","8,370","84,840"
11/28/08,"8,400","8,530","8,330","8,520","74,710"
12/1/08,"8,450","8,450","8,300","8,400",74247
12/2/08,"7,900","8,060","7,840","7,880","123,176"
12/3/08,"8,010","8,070","7,880","8,040","111,012"
12/4/08,"8,040","8,100","7,840","7,880","108,534"
12/5/08,"7,990","8,030","7,860","7,900","96,244"
12/8/08,"7,970","8,370","7,970","8,370","109,805"
12/9/08,"8,350","8,500","8,310","8,400","111,973"
12/10/08,"8,370","8,720","8,360","8,630","110,030"
12/11/08,"8,590","8,730","8,500","8,690","53,983"
12/12/08,"8,420","8,630","8,070","8,290","171,308"
12/15/08,"8,500","8,710","8,490","8,630","82,439"
12/16/08,"8,590","8,640","8,470","8,560","79,685"
12/17/08,"8,750","8,800","8,410","8,650","106,980"
12/18/08,"8,540","8,750","8,520","8,660","82,311"
12/19/08,"8,660","8,790","8,580","8,600","84,032"
12/22/08,"8,560","8,780","8,560","8,740","47,238"
12/24/08,"8,580","8,630","8,480","8,550","41,551"
12/25/08,"8,540","8,660","8,540","8,660","17,665"
12/26/08,"8,660","8,770","8,620","8,730","35,720"
12/29/08,"8,720","8,770","8,640","8,750","27,135"
12/30/08,"8,710","8,910","8,700","8,830","34,508"
1/5/09,"9,220","9,240","9,010","9,070","43,333"
1/6/09,"9,220","9,220","9,040","9,070","64,435"
1/7/09,"9,170","9,340","9,140","9,240","85,632"
1/8/09,"9,020","9,070","8,860","8,870","76,553"
1/9/09,"8,930","8,970","8,780","8,850","74,717"
1/13/09,"8,540","8,540","8,370","8,370","73,384"
1/14/09,"8,390","8,530","8,360","8,370","78,634"
1/15/09,"8,030","8,160","7,990","8,040","112,817"
1/16/09,"8,140","8,290","8,060","8,240","103,562"
1/19/09,"8,330","8,340","8,210","8,250","52,023"
1/20/09,"8,140","8,160","7,950","8,050","92,333"
1/21/09,"7,790","8,010","7,780","7,870","84,841"
1/22/09,"7,990","8,050","7,800","8,030","94,847"
1/23/09,"7,930","7,930","7,720","7,730","76,056"
1/26/09,"7,680","7,800","7,580","7,590","76,753"
1/27/09,"7,820","8,110","7,790","8,080","106,437"
1/28/09,"8,050","8,180","7,920","8,110","89,013"
1/29/09,"8,260","8,310","8,130","8,200","93,898"
1/30/09,"8,020","8,030","7,910","7,940","78,889"
2/2/09,"7,830","7,960","7,790","7,870","74,561"
2/3/09,"7,850","8,100","7,770","7,770","102,986"
2/4/09,"7,890","8,090","7,850","8,010","89,728"
2/5/09,"7,950","8,100","7,890","7,930","86,582"
2/6/09,"8,120","8,180","8,020","8,060","94,293"
2/9/09,"8,250","8,270","7,900","7,910","105,692"
2/10/09,"8,120","8,140","7,900","7,950","97,232"
2/12/09,"7,800","7,860","7,660","7,750","91,278"
2/13/09,"7,780","7,890","7,720","7,770","77,835"
2/16/09,"7,710","7,800","7,680","7,720","66,619"
2/17/09,"7,670","7,710","7,600","7,640","60,790"
2/18/09,"7,480","7,610","7,460","7,580","66,052"
2/19/09,"7,620","7,640","7,530","7,570","58,287"
2/20/09,"7,550","7,560","7,370","7,380","68,631"
2/23/09,"7,200","7,420","7,190","7,380","87,873"
2/24/09,"7,190","7,300","7,140","7,290","86,703"
2/25/09,"7,460","7,480","7,320","7,480","93,031"
2/26/09,"7,460","7,600","7,420","7,430","78,342"
2/27/09,"7,430","7,590","7,400","7,560","93,838"
3/2/09,"7,320","7,370","7,220","7,250","83,198"
3/3/09,"7,100","7,290","7,080","7,210","100,195"
3/4/09,"7,120","7,320","7,090","7,270","73,543"
3/5/09,"7,340","7,540","7,330","7,410","106,721"
3/6/09,"7,210","7,280","7,150","7,170","86,753"
3/9/09,"7,170","7,230","7,020","7,050","69,748"
3/10/09,"7,060","7,110","7,010","7,040","76,969"
3/11/09,"7,340","7,410","7,280","7,390","90,361"
3/12/09,"7,350","7,360","7,150","7,150",
3/13/09,"7,390","7,520","7,370","7,510","104,914"
3/16/09,"7,590","7,700","7,580","7,680","72,780"
3/17/09,"7,710","7,920","7,660","7,890","93,543"
3/18/09,"7,940","7,990","7,820","7,920","85,589"
3/19/09,"7,960","7,980","7,840","7,860","66,125"
3/23/09,"7,900","8,200","7,870","8,180","92,209"
3/24/09,"8,400","8,460","8,230","8,400","116,694"
3/25/09,"8,460","8,510","8,340","8,440","90,024"
3/26/09,"8,450","8,710","8,390","8,710","81,978"
3/27/09,"8,700","8,860","8,610","8,630","93,442"
3/30/09,"8,640","8,660","8,190","8,200","99,465"
3/31/09,"8,210","8,400","8,060","8,120","111,454"
4/1/09,"8,200","8,400","8,090","8,380","109,573"
4/2/09,"8,530","8,770","8,460","8,690","118,156"
4/3/09,"8,900","8,900","8,700","8,730","103,391"
4/6/09,"8,950","9,010","8,820","8,890","87,972"
4/7/09,"8,870","8,910","8,790","8,860","77,644"
4/8/09,"8,730","8,740","8,560","8,580","80,726"
4/9/09,"8,680","8,950","8,680","8,930","103,816"
4/10/09,"9,090","9,100","8,860","8,970","76,271"
4/13/09,"8,940","9,040","8,880","8,890","67,558"
4/14/09,"8,980","9,000","8,750","8,850","95,286"
4/15/09,"8,770","8,810","8,680","8,740","77,538"
4/16/09,"8,880","9,050","8,720","8,750","111,087"
4/17/09,"8,920","8,970","8,840","8,940","84,652"
4/20/09,"8,890","8,940","8,820","8,930","61,763"
4/21/09,"8,690","8,770","8,610","8,770","84,026"
4/22/09,"8,780","8,820","8,680","8,750","63,528"
4/23/09,"8,800","8,880","8,640","8,830","88,756"
4/24/09,"8,840","8,860","8,690","8,740","79,772"
4/27/09,"8,810","8,850","8,650","8,750","71,372"
4/28/09,"8,680","8,820","8,490","8,510","96,788"
4/30/09,"8,770","8,860","8,740","8,860","75,756"
5/1/09,"8,870","9,050","8,820","9,030","70,733"
5/7/09,"9,380","9,410","9,290","9,370","75,000"
5/8/09,"9,400","9,470","9,350","9,460","70,732"
5/11/09,"9,470","9,510","9,340","9,450","78,238"
5/12/09,"9,340","9,400","9,300","9,320","69,109"
5/13/09,"9,320","9,390","9,270","9,360","56,668"
5/14/09,"9,140","9,170","9,050","9,130","71,112"
5/15/09,"9,160","9,280","9,150","9,270","58,610"
5/18/09,"9,100","9,110","8,990","9,080","76,210"
5/19/09,"9,330","9,340","9,260","9,300","70,057"
5/20/09,"9,380","9,410","9,310","9,330","50,634"
5/21/09,"9,280","9,300","9,180","9,280","69,967"
5/22/09,"9,120","9,280","9,110","9,230","82,455"
5/25/09,"9,260","9,410","9,250","9,340","75,528"
5/26/09,"9,370","9,390","9,230","9,340","74,540"
5/27/09,"9,460","9,500","9,400","9,430","67,906"
5/28/09,"9,360","9,500","9,350","9,450","70,226"
5/29/09,"9,510","9,520","9,430","9,510","55,753"
6/1/09,"9,510","9,700","9,490","9,690","92,793"
6/2/09,"9,790","9,810","9,690","9,710",80091
6/3/09,"9,730","9,780","9,720","9,760",47413
6/4/09,"9,690","9,750","9,650","9,690","52,230"
6/5/09,"9,780","9,780","9,720","9,780","45,218"
6/8/09,"9,820","9,920","9,820","9,850","58,688"
6/9/09,"9,830","9,860","9,750","9,780","53,668"
6/10/09,"9,850","10,000","9,810","9,990","65,736"
6/11/09,"9,990","10,020","9,960","10,020","36,394"
6/12/09,"10,030","10,180","10,030","10,140","78,046"
6/15/09,"10,110","10,140","10,030","10,040","55,338"
6/16/09,"9,910","9,920","9,750","9,770","72,169"
6/17/09,"9,720","9,850","9,710","9,830","77,664"
6/18/09,"9,770","9,780","9,650","9,730","58,565"
6/19/09,"9,760","9,830","9,700","9,770","69,861"
6/22/09,"9,790","9,900","9,760","9,830","63,208"
6/23/09,"9,640","9,650","9,510","9,540","84,690"
6/24/09,"9,600","9,630","9,540","9,570","54,793"
6/25/09,"9,640","9,890","9,620","9,790","96,715"
6/26/09,"9,850","9,910","9,790","9,900","59,665"
6/29/09,"9,890","9,950","9,750","9,820","73,058"
6/30/09,"9,920","10,010","9,920","9,930","77,038"
7/1/09,"9,870","10,090","9,860","9,930","101,346"
7/2/09,"9,970","9,990","9,870","9,890","75,647"
7/3/09,"9,730","9,850","9,680","9,840","76,971"
7/6/09,"9,730","9,780","9,650","9,700","59,660"
7/7/09,"9,710","9,740","9,620","9,640","65,543"
7/8/09,"9,530","9,550","9,410","9,410","78,126"
7/9/09,"9,350","9,390","9,270","9,310","73,279"
7/10/09,"9,350","9,380","9,250","9,250","59,483"
7/13/09,"9,240","9,350","9,030","9,040","108,866"
7/14/09,"9,240","9,300","9,170","9,250","89,915"
7/15/09,"9,330","9,340","9,250","9,290","67,740"
7/16/09,"9,500","9,500","9,310","9,330","74,425"
7/17/09,"9,410","9,430","9,360","9,380","45,383"
7/21/09,"9,570","9,660","9,500","9,650","63,961"
7/22/09,"9,630","9,760","9,600","9,730","66,956"
7/23/09,"9,710","9,870","9,700","9,780","72,299"
7/24/09,"9,940","9,960","9,860","9,940","74,208"
7/27/09,"10,040","10,190","10,020","10,080","85,996"
7/28/09,"10,120","10,130","10,040","10,080","57,767"
7/29/09,"10,030","10,170","10,020","10,110","71,150"
7/30/09,"10,170","10,210","10,060","10,200","70,009"
7/31/09,"10,310","10,380","10,250","10,370","72,509"
8/3/09,"10,360","10,390","10,320","10,360","50,414"
8/4/09,"10,480","10,490","10,360","10,400","61,393"
8/5/09,"10,410","10,420","10,240","10,250","61,572"
8/6/09,"10,270","10,440","10,260","10,400","94,535"
8/7/09,"10,370","10,430","10,250","10,420","73,813"
8/10/09,"10,550","10,600","10,480","10,550","80,525"
8/11/09,"10,530","10,600","10,510","10,580","52,766"
8/12/09,"10,490","10,530","10,430","10,440","51,686"
8/13/09,"10,520","10,560","10,490","10,520","40,785"
8/14/09,"10,520","10,640","10,510","10,590","66,982"
8/17/09,"10,510","10,520","10,240","10,250","92,960"
8/18/09,"10,200","10,330","10,170","10,300","101,547"
8/19/09,"10,270","10,330","10,180","10,210","74,011"
8/20/09,"10,240","10,410","10,190","10,360","81,578"
8/21/09,"10,360","10,370","10,130","10,280","96,804"
8/24/09,"10,470","10,600","10,470","10,550","73,363"
8/25/09,"10,510","10,570","10,460","10,500","68,553"
8/26/09,"10,550","10,680","10,520","10,640","87,119"
8/27/09,"10,570","10,580","10,390","10,510","94,528"
8/28/09,"10,560","10,570","10,470","10,530","61,961"
8/31/09,"10,630","10,770","10,420","10,450","132,480"
9/1/09,"10,460","10,590","10,430","10,500","81,703"
9/2/09,"10,280","10,310","10,210","10,310","82,625"
9/3/09,"10,250","10,300","10,180","10,200","64,881"
9/4/09,"10,250","10,260","10,140","10,190","59,293"
9/7/09,"10,310","10,330","10,270","10,310","40,111"
9/8/09,"10,360","10,410","10,300","10,410","53,473"
9/9/09,"10,350","10,390","10,240","10,340","65,305"
9/10/09,10380,10530,10380,10510,46473
9/11/09,"10,430","10,490","10,360","10,400","70,122"
9/14/09,"10,340","10,350","10,120","10,180","75,860"
9/15/09,"10,230","10,260","10,140","10,190","53,019"
9/16/09,"10,230","10,370","10,200","10,210","84,167"
9/17/09,"10,350","10,400","10,300","10,380","73,395"
9/18/09,"10,330","10,370","10,250","10,340","77,303"
9/24/09,"10,360","10,530","10,350","10,460","85,959"
9/25/09,"10,340","10,350","10,230","10,310","76,390"
9/28/09,"10,080","10,100","9,970","10,030","89,702"
9/29/09,"10,120","10,140","10,060","10,100","65,641"
9/30/09,"10,120","10,150","10,070","10,110","47,744"
10/1/09,"10,050","10,080","9,960","9,980","55,713"
10/2/09,"9,790","9,800","9,710","9,730","65,040"
10/5/09,"9,740","9,770","9,670","9,680","49,039"
10/6/09,"9,750","9,760","9,630","9,680","60,701"
10/7/09,"9,770","9,830","9,750","9,790","62,880"
10/8/09,"9,790","9,870","9,740","9,860","65,094"
10/9/09,"9,870","10,010","9,850","10,010","77,840"
10/13/09,"10,050","10,130","10,030","10,090","54,910"
10/14/09,"10,120","10,120","10,020","10,080","63,859"
10/15/09,"10,210","10,290","10,200","10,240","68,673"
10/16/09,"10,310","10,310","10,220","10,270","53,086"
10/19/09,"10,180","10,280","10,130","10,250","58,631"
10/20/09,"10,350","10,370","10,310","10,330","43,556"
10/21/09,"10,290","10,360","10,280","10,330","40,159"
10/22/09,"10,240","10,290","10,160","10,270","64,099"
10/23/09,"10,350","10,380","10,280","10,290","49,830"
10/26/09,"10,280","10,410","10,250","10,360","56,870"
10/27/09,"10,280","10,300","10,200","10,250","64,909"
10/28/09,"10,190","10,220","10,070","10,080","62,794"
10/29/09,"9,880","9,940","9,850","9,880","66,807"
10/30/09,"10,040","10,050","9,980","10,010","53,705"
11/2/09,"9,730","9,830","9,720","9,830","59,577"
11/4/09,"9,780","9,850","9,760","9,820","46,300"
11/5/09,"9,780","9,830","9,680","9,700","64,047"
11/6/09,"9,830","9,860","9,760","9,780","51,143"
11/9/09,"9,760","9,850","9,730","9,800","46,864"
11/10/09,"9,920","9,990","9,850","9,870","61,407"
11/11/09,"9,930","9,960","9,850","9,880","56,680"
11/12/09,"9,930","9,950","9,780","9,790","69,928"
11/13/09,"9,790","9,820","9,710","9,750","60,524"
11/16/09,"9,800","9,810","9,720","9,800","53,986"
11/17/09,"9,840","9,860","9,710","9,740","68,520"
11/18/09,"9,740","9,800","9,630","9,670","73,173"
11/19/09,"9,680","9,700","9,490","9,550","90,423"
11/20/09,"9,450","9,520","9,420","9,490","75,346"
11/24/09,"9,510","9,520","9,390","9,390","59,375"
11/25/09,"9,380","9,450","9,370","9,450","61,984"
11/26/09,"9,340","9,460","9,320","9,390","73,825"
11/27/09,"9,170","9,240","9,060","9,070","106,685"
11/30/09,"9,190","9,350","9,180","9,330","86,470"
12/1/09,"9,220","9,570","9,220","9,550","126,949"
12/2/09,"9,520","9,650","9,500","9,630","82,052"
12/3/09,"9,740","9,980","9,740","9,950","123,878"
12/4/09,"10,010","10,030","9,900","10,000","90,229"
12/7/09,"10,170","10,210","10,100","10,150","77,539"
12/8/09,"10,070","10,160","10,060","10,120","55,577"
12/9/09,"10,040","10,050","9,980","10,000","58,993"
12/10/09,"9,950","10,040","9,820","9,820","47,527"
12/11/09,"9,970","10,100","9,900","10,100","74,952"
12/14/09,"10,110","10,120","10,000","10,100","62,408"
12/15/09,"10,040","10,110","10,020","10,070","40,778"
12/16/09,"10,220","10,230","10,110","10,180","64,688"
12/17/09,"10,210","10,260","10,150","10,150","41,998"
12/18/09,"10,110","10,160","10,010","10,140","58,933"
12/21/09,"10,200","10,210","10,180","10,190","25,086"
12/22/09,"10,240","10,380","10,230","10,350","43,270"
12/24/09,"10,470","10,560","10,450","10,510","44,591"
12/25/09,"10,510","10,520","10,470","10,510","24,411"
12/28/09,"10,540","10,670","10,520","10,630","43,586"
12/29/09,"10,600","10,720","10,590","10,650","49,255"
12/30/09,"10,710","10,730","10,530","10,540","48,704"
1/4/10,"10,600","10,700","10,590","10,640","38,684"
1/5/10,"10,780","10,800","10,660","10,690","81,005"
1/6/10,"10,720","10,780","10,660","10,710","68,659"
1/7/10,"10,730","10,780","10,640","10,700","69,979"
1/8/10,"10,780","10,830","10,670","10,810","80,521"
1/12/10,"10,760","10,910","10,750","10,890","74,862"
1/13/10,"10,780","10,860","10,710","10,720","88,088"
1/14/10,"10,800","10,910","10,770","10,890","67,596"
1/15/10,"10,910","10,980","10,870","10,970","78,633"
1/18/10,"10,850","10,880","10,770","10,840","78,254"
1/19/10,"10,870","10,870","10,740","10,760","64,287"
1/20/10,"10,860","10,860","10,700","10,710","68,473"
1/21/10,"10,700","10,890","10,640","10,840","104,908"
1/22/10,"10,630","10,670","10,510","10,590","119,257"
1/25/10,"10,410","10,560","10,400","10,510","85,998"
1/26/10,"10,500","10,570","10,320","10,340","91,766"
1/27/10,"10,350","10,380","10,250","10,270","74,513"
1/28/10,"10,320","10,470","10,290","10,420","80,113"
1/29/10,"10,260","10,330","10,150","10,160","90,515"
2/1/10,"10,220","10,230","10,120","10,190","73,631"
2/2/10,"10,320","10,400","10,300","10,370","74,601"
2/3/10,"10,410","10,430","10,350","10,420","68,954"
2/4/10,"10,430","10,440","10,280","10,350","60,763"
2/5/10,"10,070","10,120","10,020","10,060","81,294"
2/8/10,"9,960","10,060","9,930","9,960","81,051"
2/9/10,"9,890","9,960","9,860","9,940","65,026"
2/10/10,"10,020","10,050","9,950","9,990","56,275"
2/12/10,"10,080","10,100","10,010","10,100","50,016"
2/15/10,"10,090","10,120","10,000","10,010","42,511"
2/16/10,"10,040","10,060","10,010","10,020","22,962"
2/17/10,"10,160","10,310","10,150","10,290","63,653"
2/18/10,"10,320","10,340","10,280","10,330","45,299"
2/19/10,"10,330","10,360","10,120","10,140","83,080"
2/22/10,"10,320","10,450","10,320","10,370","86,392"
2/23/10,"10,340","10,370","10,270","10,350","55,670"
2/24/10,"10,200","10,250","10,120","10,200","78,106"
2/25/10,"10,240","10,270","10,080","10,100","82,757"
2/26/10,"10,130","10,180","10,080","10,100","55,307"
3/1/10,"10,150","10,220","10,110","10,170","55,441"
3/2/10,"10,190","10,250","10,140","10,230","58,946"
3/3/10,"10,200","10,280","10,180","10,230","66,951"
3/4/10,"10,250","10,270","10,130","10,140","69,176"
3/5/10,"10,260","10,390","10,260","10,370","74,450"
3/8/10,"10,560","10,590","10,510","10,580","61,438"
3/9/10,"10,560","10,600","10,540","10,560","39,152"
3/10/10,"10,580","10,590","10,550","10,570","27,454"
3/11/10,"10,610","10,680","10,580","10,680","36,456"
3/12/10,"10,690","10,720","10,630","10,680","55,496"
3/15/10,"10,740","10,750","10,650","10,670","36,077"
3/16/10,"10,660","10,720","10,650","10,670","40,855"
3/17/10,"10,730","10,810","10,690","10,780","61,844"
3/18/10,"10,780","10,790","10,670","10,690","52,888"
3/19/10,"10,740","10,770","10,710","10,750","42,449"
3/23/10,"10,720","10,760","10,700","10,720","33,221"
3/24/10,"10,780","10,830","10,700","10,740","47,892"
3/25/10,"10,790","10,810","10,740","10,770","43,997"
3/26/10,"10,830","10,950","10,820","10,930","57,117"
3/29/10,"10,910","11,020","10,900","11,020","47,851"
3/30/10,"11,030","11,130","11,010","11,120","58,098"
3/31/10,"11,130","11,160","11,080","11,100","53,123"
4/1/10,"11,160","11,290","11,120","11,230","61,648"
4/2/10,"11,300","11,330","11,240","11,310","51,285"
4/5/10,"11,370","11,390","11,310","11,360","46,046"
4/6/10,"11,360","11,370","11,220","11,280","72,395"
4/7/10,"11,300","11,370","11,270","11,290","55,900"
4/8/10,"11,190","11,240","11,160","11,170","57,516"
4/9/10,"11,210","11,220","11,150","11,210","48,090"
4/12/10,"11,300","11,370","11,250","11,260","65,222"
4/13/10,"11,210","11,230","11,090","11,150","72,629"
4/14/10,"11,240","11,280","11,160","11,210","65,165"
4/15/10,"11,310","11,330","11,260","11,270","52,607"
4/16/10,"11,230","11,240","11,080","11,090","74,051"
4/19/10,"10,940","10,960","10,880","10,910","65,793"
4/20/10,"10,960","11,010","10,890","10,900","62,646"
4/21/10,"11,030","11,100","11,020","11,100","56,298"
4/22/10,"10,980","10,990","10,860","10,950","76,020"
4/23/10,"10,920","10,970","10,860","10,950","70,307"
4/26/10,"11,050","11,170","11,050","11,160","57,205"
4/27/10,"11,120","11,220","11,110","11,210","50,214"
4/28/10,"10,900","10,980","10,870","10,940","71,449"
4/30/10,"11,080","11,100","11,030","11,050","40,045"
5/6/10,"10,710","10,740","10,670","10,680","55,746"
5/7/10,"10,220","10,440","10,200","10,430","105,589"
5/10/10,"10,410","10,550","10,370","10,540","96,315"
5/11/10,"10,630","10,640","10,390","10,400","112,168"
5/12/10,"10,460","10,510","10,340","10,370","100,145"
5/13/10,"10,570","10,650","10,540","10,640","69,790"
5/14/10,"10,440","10,560","10,380","10,450","96,158"
5/17/10,"10,300","10,330","10,150","10,240","95,261"
5/18/10,"10,310","10,340","10,200","10,260","86,688"
5/19/10,"10,080","10,190","10,040","10,140","103,169"
5/20/10,"10,100","10,170","10,000","10,040","93,312"
5/21/10,"9,730","9,830","9,690","9,730","118,225"
5/24/10,"9,750","9,790","9,690","9,760","76,114"
5/25/10,"9,620","9,640","9,420","9,440","107,580"
5/26/10,"9,580","9,630","9,470","9,490","112,632"
5/27/10,"9,400","9,650","9,390","9,650","103,876"
5/28/10,"9,800","9,830","9,690","9,800","97,997"
5/31/10,"9,740","9,830","9,720","9,760","71,421"
6/1/10,"9,730","9,750","9,650","9,740","85,945"
6/2/10,"9,620","9,770","9,550","9,610","99,580"
6/3/10,"9,790","9,950","9,770","9,940","80,287"
6/4/10,"9,900","9,970","9,860","9,930","64,786"
6/7/10,"9,630","9,640","9,490","9,510","98,736"
6/8/10,"9,440","9,590","9,420","9,530","73,424"
6/9/10,"9,460","9,490","9,370","9,480","82,929"
6/10/10,"9,500","9,550","9,440","9,530","39,530"
6/11/10,"9,720","9,770","9,660","9,710","53,556"
6/14/10,"9,830","9,890","9,820","9,880","37,767"
6/15/10,"9,840","9,910","9,820","9,840","36,284"
6/16/10,"10,040","10,110","10,030","10,090","51,792"
6/17/10,"10,000","10,050","9,980","10,010","39,012"
6/18/10,"10,040","10,040","9,960","10,000","38,476"
6/21/10,"10,120","10,250","10,100","10,230","65,487"
6/22/10,"10,140","10,180","10,100","10,110","43,269"
6/23/10,"9,960","9,970","9,900","9,900","40,838"
6/24/10,"9,900","10,010","9,890","9,910","40,278"
6/25/10,"9,770","9,790","9,690","9,740","54,376"
6/28/10,"9,760","9,770","9,670","9,690","41,575"
6/29/10,"9,720","9,770","9,540","9,550","77,255"
6/30/10,"9,380","9,420","9,340","9,360","73,714"
7/1/10,"9,280","9,300","9,140","9,180","82,735"
7/2/10,"9,230","9,250","9,150","9,210","72,136"
7/5/10,"9,230","9,280","9,200","9,260","39,554"
7/6/10,"9,140","9,360","9,080","9,350","79,368"
7/7/10,"9,300","9,330","9,210","9,290","68,974"
7/8/10,"9,520","9,550","9,490","9,540","59,964"
7/9/10,"9,550","9,610","9,510","9,580","60,777"
7/12/10,"9,540","9,640","9,530","9,550","51,402"
7/13/10,"9,600","9,630","9,490","9,530","54,643"
7/14/10,"9,750","9,810","9,740","9,790","53,786"
7/15/10,"9,710","9,730","9,660","9,670","50,814"
7/16/10,"9,610","9,640","9,380","9,400","81,190"
7/20/10,"9,250","9,380","9,240","9,300","61,374"
7/21/10,"9,390","9,400","9,220","9,280","59,745"
7/22/10,"9,220","9,260","9,170","9,200","60,473"
7/23/10,"9,420","9,480","9,360","9,440","55,184"
7/26/10,"9,530","9,560","9,480","9,490","41,442"
7/27/10,"9,500","9,540","9,480","9,500","42,383"
7/28/10,"9,630","9,760","9,620","9,730","60,101"
7/29/10,"9,650","9,740","9,640","9,690","34,105"
7/30/10,"9,650","9,660","9,500","9,530","58,901"
8/2/10,"9,580","9,680","9,540","9,560","67,793"
8/3/10,"9,730","9,750","9,620","9,680","58,115"
8/4/10,"9,600","9,610","9,470","9,490","74,020"
8/5/10,"9,670","9,690","9,570","9,620","60,035"
8/6/10,"9,560","9,660","9,530","9,650","46,299"
8/9/10,"9,510","9,570","9,500","9,560","42,271"
8/10/10,"9,620","9,670","9,500","9,540","67,049"
8/11/10,"9,430","9,450","9,270","9,280","79,483"
8/12/10,"9,120","9,210","9,050","9,190","85,514"
8/13/10,"9,200","9,280","9,150","9,270","56,062"
8/16/10,"9,130","9,210","9,080","9,180","54,212"
8/17/10,"9,080","9,190","9,070","9,170","52,021"
8/18/10,"9,250","9,280","9,140","9,240","69,844"
8/19/10,"9,230","9,380","9,230","9,360","70,034"
8/20/10,"9,210","9,290","9,150","9,160","64,069"
8/23/10,"9,130","9,170","9,080","9,100","41,139"
8/24/10,"9,020","9,070","8,960","8,970","62,156"
8/25/10,"8,900","8,950","8,790","8,830","84,533"
8/26/10,"8,890","8,910","8,820","8,890","53,851"
8/27/10,"8,810","9,020","8,800","8,970","83,219"
8/30/10,"9,170","9,290","9,110","9,130","75,330"
8/31/10,"8,990","9,010","8,790","8,800","79,807"
9/1/10,"8,820","8,940","8,790","8,930","60,455"
9/2/10,"9,080","9,090","8,950","9,040","62,919"
9/3/10,"9,100","9,150","9,040","9,100","54,666"
9/6/10,"9,200","9,310","9,170","9,290","64,831"
9/7/10,"9,220","9,320","9,200","9,220","51,432"
9/8/10,"9,090","9,110","8,990","9,010","56,386"
9/9/10,"9,130","9,140","9,060","9,090","33,614"
